start_date,end_date,centroid_date,lowest_temperature,duration,NERC_ID,spatial_coverage
2011-01-01,2011-01-04,2011-01-02,263.133487865604,4,NERC8,82.8125
2011-01-08,2011-01-14,2011-01-12,258.260698293035,7,NERC8,100
2011-01-19,2011-01-27,2011-01-21,260.413218197827,9,NERC8,87.1875
2011-02-01,2011-02-05,2011-02-03,249.691609467874,5,NERC8,100
2011-02-07,2011-02-12,2011-02-10,251.735192604396,6,NERC8,99.375
2011-02-25,2011-02-26,2011-02-25,268.842068214729,2,NERC8,46.5625
2011-12-06,2011-12-08,2011-12-07,264.320770201364,3,NERC8,84.6875
2011-12-23,2011-12-24,2011-12-23,267.343463692765,2,NERC8,60.625
2012-01-12,2012-01-13,2012-01-13,264.445155884611,2,NERC8,73.4375
2012-02-11,2012-02-12,2012-02-11,261.478423798539,2,NERC8,90.625
2012-12-10,2012-12-12,2012-12-11,264.984268857219,3,NERC8,86.25
2012-12-24,2012-12-30,2012-12-26,261.428822718483,7,NERC8,92.8125
2013-01-01,2013-01-04,2013-01-02,264.488850327766,4,NERC8,81.875
2013-01-06,2013-01-07,2013-01-06,268.015070218193,2,NERC8,43.4375
2013-01-13,2013-01-16,2013-01-14,263.65425434659,4,NERC8,87.5
2013-01-21,2013-01-24,2013-01-22,265.284351036408,4,NERC8,53.75
2013-01-31,2013-02-02,2013-02-01,263.055851558377,3,NERC8,49.6875
2013-02-19,2013-02-20,2013-02-20,268.555323492452,2,NERC8,42.8125
2013-02-22,2013-02-24,2013-02-23,262.214944982649,3,NERC8,80.625
2013-02-27,2013-03-03,2013-03-02,264.898494227951,5,NERC8,67.1875
2013-03-25,2013-03-26,2013-03-26,266.566485823205,2,NERC8,59.6875
2013-11-24,2013-11-28,2013-11-27,264.326491859682,5,NERC8,79.375
2013-12-05,2013-12-15,2013-12-07,257.12943165627,11,NERC8,94.375
2013-12-22,2013-12-26,2013-12-24,259.742759022379,5,NERC8,80.9375
2013-12-29,2013-12-31,2013-12-30,261.351014912214,3,NERC8,83.125
2014-01-02,2014-01-03,2014-01-02,261.162878117567,2,NERC8,74.375
2014-01-05,2014-01-09,2014-01-06,251.759853276291,5,NERC8,100
2014-01-17,2014-01-19,2014-01-17,266.380683199919,3,NERC8,29.6875
2014-01-21,2014-01-24,2014-01-24,257.936579782181,4,NERC8,93.4375
2014-01-27,2014-01-29,2014-01-28,258.528507602845,3,NERC8,100
2014-02-02,2014-02-13,2014-02-06,254.879698203084,12,NERC8,97.5
2014-02-26,2014-02-27,2014-02-26,263.371240783408,2,NERC8,73.4375
2014-03-02,2014-03-05,2014-03-03,254.849972160646,4,NERC8,95
2014-11-12,2014-11-20,2014-11-18,261.913872814316,9,NERC8,90.9375
2014-12-01,2014-12-02,2014-12-02,265.521096141879,2,NERC8,77.8125
2014-12-28,2014-12-31,2014-12-31,260.876290387551,4,NERC8,77.8125
2015-01-04,2015-01-15,2015-01-08,256.189338078181,12,NERC8,93.125
2015-02-01,2015-02-03,2015-02-02,259.112524918646,3,NERC8,59.0625
2015-02-05,2015-02-06,2015-02-05,262.229702847594,2,NERC8,33.75
2015-02-12,2015-02-13,2015-02-12,265.787792752396,2,NERC8,44.375
2015-02-15,2015-02-20,2015-02-19,261.461742922106,6,NERC8,76.875
2015-02-22,2015-03-02,2015-02-27,257.956349675835,9,NERC8,98.75
2015-03-04,2015-03-06,2015-03-05,261.031324712367,3,NERC8,93.125
2015-12-28,2015-12-31,2015-12-29,262.636610599376,4,NERC8,82.1875
2016-01-01,2016-01-05,2016-01-04,264.544862944273,5,NERC8,81.875
2016-01-09,2016-01-13,2016-01-10,261.187276068443,5,NERC8,82.8125
2016-01-16,2016-01-20,2016-01-18,262.268813431003,5,NERC8,66.25
2016-01-22,2016-01-23,2016-01-23,266.736136183074,2,NERC8,51.875
2016-02-09,2016-02-10,2016-02-10,267.558146745408,2,NERC8,36.25
2016-12-08,2016-12-10,2016-12-09,262.857501391775,3,NERC8,79.0625
2016-12-14,2016-12-15,2016-12-15,265.211498929939,2,NERC8,62.5
2016-12-17,2016-12-20,2016-12-18,255.749331109109,4,NERC8,98.125
2017-01-04,2017-01-09,2017-01-07,258.305510069221,6,NERC8,100
2017-02-02,2017-02-04,2017-02-03,268.1388111503,3,NERC8,63.4375
2017-12-07,2017-12-08,2017-12-08,264.810289426947,2,NERC8,72.1875
2017-12-23,2017-12-31,2017-12-31,258.526271257036,9,NERC8,90.625
2018-01-01,2018-01-06,2018-01-01,254.51058230265,6,NERC8,100
2018-01-11,2018-01-19,2018-01-16,254.520797100429,9,NERC8,100
2018-01-29,2018-01-30,2018-01-29,267.644436899041,2,NERC8,43.125
2018-02-04,2018-02-08,2018-02-05,261.809976548152,5,NERC8,76.875
2018-02-10,2018-02-13,2018-02-12,262.945494830675,4,NERC8,85.625
2018-11-13,2018-11-15,2018-11-13,264.270156018883,3,NERC8,71.25
2018-11-26,2018-11-28,2018-11-26,265.538361520872,3,NERC8,49.0625
2018-12-04,2018-12-05,2018-12-04,267.945132754401,2,NERC8,53.125
2018-12-09,2018-12-10,2018-12-09,266.883786179907,2,NERC8,54.375
2018-12-28,2018-12-30,2018-12-29,264.240763182277,3,NERC8,68.75
2019-01-01,2019-01-03,2019-01-01,262.956779948524,3,NERC8,84.375
2019-01-19,2019-01-21,2019-01-20,261.513608745959,3,NERC8,70
2019-01-23,2019-01-27,2019-01-25,260.604961086076,5,NERC8,57.8125
2019-01-29,2019-01-31,2019-01-30,257.122479579279,3,NERC8,76.25
2019-02-07,2019-02-09,2019-02-08,258.561310598014,3,NERC8,87.1875
2019-02-15,2019-02-16,2019-02-16,263.997578727932,2,NERC8,60.3125
2019-02-18,2019-02-19,2019-02-18,264.471693002865,2,NERC8,70
2019-02-28,2019-03-01,2019-02-28,265.821957826071,2,NERC8,54.6875
2019-03-03,2019-03-06,2019-03-04,256.875684778483,4,NERC8,96.875
2019-11-12,2019-11-13,2019-11-12,261.924560769548,2,NERC8,77.5
2019-12-10,2019-12-11,2019-12-11,268.828118551329,2,NERC8,44.0625
2019-12-17,2019-12-18,2019-12-17,265.853105058321,2,NERC8,68.125
2020-01-11,2020-01-12,2020-01-11,263.931443878347,2,NERC8,72.5
2020-01-19,2020-01-21,2020-01-20,262.912374853907,3,NERC8,62.1875
2020-02-05,2020-02-08,2020-02-06,265.654305144563,4,NERC8,81.875
2020-02-13,2020-02-15,2020-02-13,259.803898407594,3,NERC8,85
2020-12-14,2020-12-17,2020-12-14,267.047131072959,4,NERC8,69.6875
2020-12-24,2020-12-25,2020-12-25,265.54990908581,2,NERC8,43.75
2021-01-02,2021-01-03,2021-01-02,267.771592204858,2,NERC8,40
2021-01-09,2021-01-11,2021-01-09,268.533452023012,3,NERC8,33.125
2021-01-27,2021-01-28,2021-01-28,267.407292150325,2,NERC8,50.3125
2021-02-07,2021-02-20,2021-02-16,247.869512161866,14,NERC8,100
2022-01-01,2022-01-03,2022-01-02,258.147284921942,3,NERC8,92.8125
2022-01-05,2022-01-08,2022-01-07,259.698110378808,4,NERC8,87.5
2022-01-15,2022-01-17,2022-01-16,264.161668038243,3,NERC8,78.125
2022-01-19,2022-01-22,2022-01-21,258.13578783334,4,NERC8,100
2022-01-25,2022-01-29,2022-01-26,262.790339745542,5,NERC8,77.1875
2022-02-02,2022-02-07,2022-02-04,256.411515310375,6,NERC8,95.9375
2022-02-12,2022-02-13,2022-02-12,265.420994303551,2,NERC8,45.3125
2022-02-17,2022-02-19,2022-02-18,262.215340425367,3,NERC8,78.75
2022-02-22,2022-02-27,2022-02-23,260.553245054571,6,NERC8,87.5
2022-03-11,2022-03-12,2022-03-12,263.507420729208,2,NERC8,69.6875
2022-11-12,2022-11-13,2022-11-13,267.931618587609,2,NERC8,52.5
2022-11-16,2022-11-20,2022-11-19,266.098299025446,5,NERC8,74.0625
2022-12-16,2022-12-18,2022-12-18,267.046023858435,3,NERC8,63.75
2022-12-20,2022-12-27,2022-12-23,252.768837633852,8,NERC8,100
2023-01-13,2023-01-14,2023-01-13,267.536986791542,2,NERC8,36.5625
2023-01-29,2023-02-04,2023-01-31,262.669275029507,7,NERC8,88.4375
2023-02-10,2023-02-11,2023-02-11,268.311578457541,2,NERC8,56.875
2023-02-16,2023-02-17,2023-02-17,265.395812204702,2,NERC8,70.625
2023-03-18,2023-03-19,2023-03-19,265.987047377149,2,NERC8,57.1875
2024-01-09,2024-01-21,2024-01-14,251.047469862052,13,NERC8,100
2024-02-17,2024-02-18,2024-02-17,266.353545390267,2,NERC8,70
1980-01-05,1980-01-07,1980-01-06,270.383506231218,3,NERC10,86.3636363636364
1980-01-31,1980-02-08,1980-02-02,265.683429473681,9,NERC10,100
1980-02-10,1980-02-14,1980-02-11,269.257304673233,5,NERC10,88.4297520661157
1980-02-17,1980-02-19,1980-02-17,267.70413715734,3,NERC10,88.8429752066116
1980-02-26,1980-02-27,1980-02-26,268.318862011369,2,NERC10,88.4297520661157
1980-03-01,1980-03-04,1980-03-03,261.346733237179,4,NERC10,100
1980-11-19,1980-11-22,1980-11-19,272.30685289907,4,NERC10,40.0826446280992
1980-11-28,1980-11-29,1980-11-29,272.261114314979,2,NERC10,51.6528925619835
1980-12-20,1980-12-23,1980-12-21,270.772453987495,4,NERC10,75.206611570248
1980-12-25,1980-12-28,1980-12-25,266.910670825167,4,NERC10,97.5206611570248
1981-01-02,1981-01-06,1981-01-05,265.647576031578,5,NERC10,92.5619834710744
1981-01-08,1981-01-14,1981-01-12,262.646408324648,7,NERC10,100
1981-01-16,1981-01-19,1981-01-18,267.016933020415,4,NERC10,100
1981-02-02,1981-02-06,1981-02-03,266.592972030383,5,NERC10,96.6942148760331
1981-02-11,1981-02-14,1981-02-12,264.224036797244,4,NERC10,99.5867768595041
1981-11-21,1981-11-22,1981-11-21,271.015927035133,2,NERC10,64.4628099173554
1981-12-05,1981-12-06,1981-12-05,272.150849931554,2,NERC10,78.099173553719
1981-12-10,1981-12-12,1981-12-11,269.732024281033,3,NERC10,95.8677685950413
1981-12-18,1981-12-21,1981-12-20,264.10370245256,4,NERC10,100
1982-01-08,1982-01-18,1982-01-11,253.882399481162,11,NERC10,100
1982-01-24,1982-01-28,1982-01-26,267.961464927589,5,NERC10,91.7355371900827
1982-11-05,1982-11-06,1982-11-06,272.086112883112,2,NERC10,52.4793388429752
1982-12-12,1982-12-14,1982-12-13,269.794293143622,3,NERC10,92.5619834710744
1982-12-17,1982-12-18,1982-12-18,271.999369704592,2,NERC10,73.1404958677686
1983-01-12,1983-01-21,1983-01-19,267.69426762583,10,NERC10,95.4545454545454
1983-01-24,1983-01-26,1983-01-25,271.85899739797,3,NERC10,57.4380165289256
1983-02-03,1983-02-05,1983-02-04,270.780229043386,3,NERC10,73.5537190082645
1983-02-08,1983-02-09,1983-02-08,269.985119823215,2,NERC10,25.2066115702479
1983-02-26,1983-02-27,1983-02-26,271.667265212893,2,NERC10,61.5702479338843
1983-03-11,1983-03-12,1983-03-11,271.977680556939,2,NERC10,56.198347107438
1983-12-07,1983-12-08,1983-12-07,272.073113326739,2,NERC10,36.7768595041322
1983-12-23,1983-12-27,1983-12-25,253.907107747046,5,NERC10,100
1983-12-29,1983-12-31,1983-12-31,262.935803550677,3,NERC10,99.5867768595041
1984-01-01,1984-01-04,1984-01-01,267.060239390621,4,NERC10,97.5206611570248
1984-01-11,1984-01-13,1984-01-11,270.042689110163,3,NERC10,85.1239669421488
1984-01-19,1984-01-23,1984-01-22,265.125323777185,5,NERC10,98.3471074380165
1984-01-31,1984-02-02,1984-01-31,269.32065620451,3,NERC10,84.7107438016529
1984-02-05,1984-02-09,1984-02-06,264.578555542667,5,NERC10,99.1735537190083
1984-02-28,1984-03-02,1984-03-01,269.212696749216,4,NERC10,97.1074380165289
1984-03-09,1984-03-11,1984-03-09,271.37318740769,3,NERC10,57.0247933884298
1984-11-12,1984-11-13,1984-11-13,272.369217248608,2,NERC10,40.9090909090909
1984-11-21,1984-11-24,1984-11-22,271.356453133297,4,NERC10,77.2727272727273
1984-12-06,1984-12-08,1984-12-07,266.012364555522,3,NERC10,89.2561983471074
1985-01-04,1985-01-09,1985-01-05,269.032826760165,6,NERC10,91.3223140495868
1985-01-12,1985-01-16,1985-01-15,266.461548999708,5,NERC10,99.5867768595041
1985-01-18,1985-01-27,1985-01-21,250.301972049037,10,NERC10,100
1985-01-29,1985-01-30,1985-01-29,269.336370005427,2,NERC10,24.3801652892562
1985-02-03,1985-02-04,1985-02-03,268.370323303542,2,NERC10,57.0247933884298
1985-02-07,1985-02-10,1985-02-08,267.313925989047,4,NERC10,97.1074380165289
1985-02-12,1985-02-17,1985-02-13,266.302931345681,6,NERC10,99.1735537190083
1985-12-03,1985-12-04,1985-12-03,269.279311777333,2,NERC10,70.6611570247934
1985-12-14,1985-12-22,1985-12-21,267.875476008348,9,NERC10,99.1735537190083
1985-12-25,1985-12-27,1985-12-26,261.315655594151,3,NERC10,99.1735537190083
1985-12-29,1985-12-30,1985-12-30,271.200201320526,2,NERC10,29.3388429752066
1986-01-05,1986-01-06,1986-01-06,269.540151955909,2,NERC10,58.2644628099174
1986-01-08,1986-01-09,1986-01-09,269.815200493853,2,NERC10,79.3388429752066
1986-01-11,1986-01-15,1986-01-14,270.042428057734,5,NERC10,72.3140495867769
1986-01-27,1986-01-31,1986-01-28,259.987386539675,5,NERC10,100
1986-02-12,1986-02-16,1986-02-13,268.825467305345,5,NERC10,97.1074380165289
1986-03-01,1986-03-02,1986-03-01,270.312679815941,2,NERC10,80.1652892561984
1986-03-21,1986-03-22,1986-03-22,270.552847878756,2,NERC10,71.0743801652893
1986-12-06,1986-12-07,1986-12-06,272.09752349577,2,NERC10,49.1735537190083
1986-12-13,1986-12-14,1986-12-14,271.623991053461,2,NERC10,64.4628099173554
1987-01-02,1987-01-03,1987-01-03,271.651352937563,2,NERC10,62.8099173553719
1987-01-05,1987-01-06,1987-01-06,272.790817392663,2,NERC10,41.3223140495868
1987-01-11,1987-01-13,1987-01-12,271.419442268913,3,NERC10,83.8842975206612
1987-01-23,1987-01-24,1987-01-23,266.491326349137,2,NERC10,89.2561983471074
1987-01-26,1987-01-29,1987-01-27,266.851927250718,4,NERC10,93.3884297520661
1987-02-09,1987-02-11,1987-02-09,268.755214170261,3,NERC10,93.801652892562
1987-03-31,1987-04-01,1987-04-01,272.636941217875,2,NERC10,26.4462809917355
1987-04-04,1987-04-05,1987-04-04,271.139687227196,2,NERC10,66.1157024793389
1987-11-12,1987-11-13,1987-11-12,271.374662384171,2,NERC10,20.2479338842975
1987-11-21,1987-11-22,1987-11-21,270.890545189113,2,NERC10,44.2148760330579
1987-12-02,1987-12-03,1987-12-02,272.304911131599,2,NERC10,26.0330578512397
1987-12-05,1987-12-06,1987-12-05,271.110136214186,2,NERC10,31.8181818181818
1987-12-16,1987-12-18,1987-12-17,269.437123888587,3,NERC10,94.6280991735537
1987-12-29,1987-12-30,1987-12-30,270.583333835434,2,NERC10,62.8099173553719
1988-01-05,1988-01-16,1988-01-14,267.241213697408,12,NERC10,98.3471074380165
1988-01-22,1988-01-24,1988-01-23,271.219722189292,3,NERC10,89.6694214876033
1988-01-26,1988-01-29,1988-01-26,266.846023709988,4,NERC10,98.7603305785124
1988-02-05,1988-02-10,1988-02-07,264.907823706549,6,NERC10,92.1487603305785
1988-02-12,1988-02-14,1988-02-12,268.526450680925,3,NERC10,78.5123966942149
1988-02-25,1988-02-26,1988-02-25,271.406518824172,2,NERC10,60.3305785123967
1988-03-14,1988-03-17,1988-03-15,270.448137825848,4,NERC10,94.6280991735537
1988-12-01,1988-12-03,1988-12-02,271.458066335807,3,NERC10,45.4545454545455
1988-12-12,1988-12-14,1988-12-13,269.867373178623,3,NERC10,63.6363636363636
1988-12-16,1988-12-19,1988-12-18,267.533732438821,4,NERC10,96.6942148760331
1989-01-04,1989-01-05,1989-01-04,272.671602913,2,NERC10,42.9752066115703
1989-01-21,1989-01-23,1989-01-21,271.714981783726,3,NERC10,65.702479338843
1989-02-08,1989-02-11,1989-02-10,267.407841696482,4,NERC10,88.0165289256198
1989-02-23,1989-02-26,1989-02-24,264.861237831031,4,NERC10,100
1989-03-07,1989-03-09,1989-03-07,272.51401565617,3,NERC10,62.8099173553719
1989-12-03,1989-12-05,1989-12-04,268.897321689752,3,NERC10,90.495867768595
1989-12-10,1989-12-11,1989-12-10,273.001970845941,2,NERC10,39.6694214876033
1989-12-13,1989-12-18,1989-12-16,265.399572368575,6,NERC10,93.801652892562
1989-12-20,1989-12-28,1989-12-24,257.783956541006,9,NERC10,100
1990-01-13,1990-01-14,1990-01-13,269.038183155839,2,NERC10,76.4462809917355
1990-02-25,1990-02-27,1990-02-25,270.141247853187,3,NERC10,82.2314049586777
1990-03-20,1990-03-21,1990-03-20,273.018154054887,2,NERC10,29.3388429752066
1990-12-04,1990-12-06,1990-12-05,271.092410755024,3,NERC10,52.8925619834711
1990-12-24,1990-12-26,1990-12-25,268.823598529355,3,NERC10,68.1818181818182
1991-01-13,1991-01-14,1991-01-13,271.618728804316,2,NERC10,56.198347107438
1991-01-22,1991-01-23,1991-01-22,268.324184222098,2,NERC10,60.7438016528926
1991-01-25,1991-01-26,1991-01-25,272.370604566163,2,NERC10,36.7768595041322
1991-02-15,1991-02-17,1991-02-16,262.957363274954,3,NERC10,97.5206611570248
1991-11-04,1991-11-06,1991-11-05,269.921715210484,3,NERC10,89.2561983471074
1991-11-24,1991-11-27,1991-11-25,271.631461194345,4,NERC10,84.297520661157
1991-12-04,1991-12-06,1991-12-05,270.771931433604,3,NERC10,62.8099173553719
1991-12-15,1991-12-17,1991-12-16,272.406329732086,3,NERC10,41.3223140495868
1991-12-19,1991-12-20,1991-12-19,269.564084736373,2,NERC10,90.9090909090909
1992-01-15,1992-01-21,1992-01-16,265.577637785046,7,NERC10,96.6942148760331
1992-01-24,1992-01-26,1992-01-24,272.381789810347,3,NERC10,43.801652892562
1992-02-08,1992-02-10,1992-02-09,270.503305639234,3,NERC10,78.9256198347108
1992-03-11,1992-03-12,1992-03-11,270.358017237938,2,NERC10,53.7190082644628
1992-11-28,1992-11-30,1992-11-30,273.029787586684,3,NERC10,55.7851239669422
1992-12-08,1992-12-09,1992-12-08,272.134838849823,2,NERC10,35.5371900826446
1992-12-12,1992-12-13,1992-12-12,272.423491589902,2,NERC10,70.2479338842975
1993-01-25,1993-01-27,1993-01-27,272.014880365148,3,NERC10,55.7851239669422
1993-01-30,1993-01-31,1993-01-30,272.820628157786,2,NERC10,32.2314049586777
1993-02-02,1993-02-03,1993-02-02,271.56539139909,2,NERC10,77.2727272727273
1993-02-17,1993-02-20,1993-02-19,267.202597236755,4,NERC10,81.4049586776859
1993-02-23,1993-02-24,1993-02-24,272.023056193646,2,NERC10,41.3223140495868
1993-02-27,1993-03-01,1993-02-27,272.583414617874,3,NERC10,47.5206611570248
1993-03-13,1993-03-16,1993-03-14,262.000255676776,4,NERC10,98.3471074380165
1993-03-18,1993-03-19,1993-03-19,271.395702183747,2,NERC10,38.8429752066116
1993-11-01,1993-11-02,1993-11-01,271.626463516382,2,NERC10,30.5785123966942
1993-12-22,1993-12-27,1993-12-26,267.092017016276,6,NERC10,94.2148760330578
1993-12-30,1993-12-31,1993-12-30,268.490317960093,2,NERC10,87.603305785124
1994-01-05,1994-01-06,1994-01-05,269.477242940423,2,NERC10,71.4876033057851
1994-01-08,1994-01-11,1994-01-09,268.589304843124,4,NERC10,96.6942148760331
1994-01-14,1994-01-23,1994-01-19,259.407651333246,10,NERC10,99.1735537190083
1994-01-31,1994-02-04,1994-02-02,268.126742813338,5,NERC10,90.495867768595
1994-02-14,1994-02-15,1994-02-14,270.137583277498,2,NERC10,16.9421487603306
1994-02-26,1994-02-27,1994-02-27,270.914312823966,2,NERC10,42.1487603305785
1994-12-12,1994-12-13,1994-12-12,271.287987650886,2,NERC10,60.3305785123967
1994-12-19,1994-12-20,1994-12-19,272.104660642719,2,NERC10,31.8181818181818
1995-01-02,1995-01-06,1995-01-05,267.021965436262,5,NERC10,89.2561983471074
1995-01-21,1995-01-22,1995-01-22,271.221070795101,2,NERC10,72.7272727272727
1995-01-24,1995-01-26,1995-01-24,268.845207396465,3,NERC10,65.2892561983471
1995-01-31,1995-02-01,1995-01-31,271.580650588238,2,NERC10,73.9669421487603
1995-02-05,1995-02-10,1995-02-09,263.804327188813,6,NERC10,98.7603305785124
1995-02-12,1995-02-14,1995-02-12,268.260564383966,3,NERC10,71.4876033057851
1995-03-09,1995-03-10,1995-03-09,271.310041805162,2,NERC10,80.9917355371901
1995-12-10,1995-12-13,1995-12-10,265.136675051072,4,NERC10,100
1995-12-20,1995-12-30,1995-12-26,268.249078397332,11,NERC10,99.5867768595041
1996-01-04,1996-01-05,1996-01-04,270.277459314842,2,NERC10,44.6280991735537
1996-01-07,1996-01-13,1996-01-08,263.947194125707,7,NERC10,100
1996-01-19,1996-01-23,1996-01-19,265.939645534444,5,NERC10,95.4545454545454
1996-01-28,1996-01-29,1996-01-28,269.935859162887,2,NERC10,58.2644628099174
1996-02-03,1996-02-07,1996-02-05,258.482563228021,5,NERC10,100
1996-02-12,1996-02-13,1996-02-13,270.650056554028,2,NERC10,87.603305785124
1996-02-16,1996-02-18,1996-02-17,269.078292169721,3,NERC10,91.7355371900827
1996-03-08,1996-03-12,1996-03-09,264.751427883771,5,NERC10,100
1996-03-20,1996-03-22,1996-03-21,271.600727452109,3,NERC10,80.1652892561984
1996-11-11,1996-11-12,1996-11-12,273.231519404757,2,NERC10,33.8842975206612
1996-11-27,1996-11-28,1996-11-27,271.99131352158,2,NERC10,58.6776859504132
1996-12-18,1996-12-22,1996-12-20,266.273764166534,5,NERC10,99.5867768595041
1996-12-25,1996-12-26,1996-12-25,270.410146915665,2,NERC10,52.8925619834711
1997-01-10,1997-01-20,1997-01-17,261.596461804704,11,NERC10,100
1997-02-11,1997-02-12,1997-02-11,271.706117726486,2,NERC10,47.1074380165289
1997-02-16,1997-02-17,1997-02-16,273.148206997195,2,NERC10,26.4462809917355
1997-11-16,1997-11-18,1997-11-17,270.53121348474,3,NERC10,64.0495867768595
1997-12-06,1997-12-08,1997-12-07,269.941542162718,3,NERC10,95.8677685950413
1997-12-15,1997-12-16,1997-12-15,271.234519622833,2,NERC10,35.5371900826446
1997-12-28,1997-12-31,1997-12-30,270.307065745014,4,NERC10,76.4462809917355
1998-01-01,1998-01-02,1998-01-01,268.759958369834,2,NERC10,92.5619834710744
1998-01-25,1998-01-26,1998-01-25,272.046664706268,2,NERC10,36.7768595041322
1998-02-05,1998-02-06,1998-02-05,272.531779230999,2,NERC10,51.2396694214876
1998-03-03,1998-03-04,1998-03-03,273.257136966485,2,NERC10,29.7520661157025
1998-03-10,1998-03-13,1998-03-12,268.187209417181,4,NERC10,99.5867768595041
1998-12-30,1998-12-31,1998-12-30,271.363500574843,2,NERC10,45.4545454545455
1999-01-03,1999-01-07,1999-01-05,263.54319540828,5,NERC10,100
1999-01-10,1999-01-12,1999-01-10,268.179986702749,3,NERC10,88.4297520661157
1999-02-13,1999-02-15,1999-02-14,269.784133749175,3,NERC10,91.3223140495868
1999-02-22,1999-02-24,1999-02-22,270.277942183572,3,NERC10,80.5785123966942
1999-11-30,1999-12-01,1999-12-01,271.13689860518,2,NERC10,40.495867768595
1999-12-23,1999-12-29,1999-12-25,269.24292871406,7,NERC10,95.4545454545454
2000-01-05,2000-01-06,2000-01-05,271.563840174869,2,NERC10,70.6611570247934
2000-01-14,2000-01-15,2000-01-15,271.814561675298,2,NERC10,67.3553719008265
2000-01-21,2000-01-22,2000-01-21,268.330937987258,2,NERC10,92.1487603305785
2000-01-25,2000-02-03,2000-01-27,265.346001876222,10,NERC10,100
2000-02-05,2000-02-07,2000-02-05,269.188416284891,3,NERC10,94.6280991735537
2000-11-20,2000-11-22,2000-11-21,269.818786048605,3,NERC10,89.2561983471074
2000-12-03,2000-12-07,2000-12-04,270.345195706988,5,NERC10,69.8347107438017
2000-12-17,2000-12-27,2000-12-20,263.17800247692,11,NERC10,100
2000-12-29,2000-12-31,2000-12-30,265.011190780249,3,NERC10,100
2001-01-01,2001-01-07,2001-01-03,265.539389110898,7,NERC10,100
2001-01-09,2001-01-11,2001-01-10,269.276255988973,3,NERC10,97.9338842975207
2001-01-20,2001-01-26,2001-01-21,269.180106624096,7,NERC10,91.3223140495868
2001-02-18,2001-02-19,2001-02-18,271.220836811122,2,NERC10,47.1074380165289
2001-03-06,2001-03-07,2001-03-06,271.482382658474,2,NERC10,69.0082644628099
2001-03-26,2001-03-28,2001-03-27,272.333298237154,3,NERC10,52.8925619834711
2001-10-28,2001-10-29,2001-10-28,271.231658352644,2,NERC10,21.900826446281
2001-12-20,2001-12-21,2001-12-20,272.539163910736,2,NERC10,28.099173553719
2001-12-24,2001-12-28,2001-12-27,268.769523511325,5,NERC10,96.6942148760331
2001-12-30,2001-12-31,2001-12-30,269.639941479092,2,NERC10,79.7520661157025
2002-01-01,2002-01-05,2002-01-04,266.248395163869,5,NERC10,98.3471074380165
2002-01-07,2002-01-09,2002-01-08,268.256915040203,3,NERC10,87.603305785124
2002-02-27,2002-03-01,2002-02-28,266.505816558091,3,NERC10,98.3471074380165
2002-03-04,2002-03-06,2002-03-04,267.859135642836,3,NERC10,94.6280991735537
2002-03-22,2002-03-23,2002-03-23,271.895118393475,2,NERC10,52.0661157024794
2002-11-28,2002-11-29,2002-11-29,271.634030559372,2,NERC10,78.099173553719
2002-12-01,2002-12-02,2002-12-01,270.538976069748,2,NERC10,74.3801652892562
2002-12-06,2002-12-08,2002-12-07,270.434129325062,3,NERC10,63.6363636363636
2002-12-25,2002-12-28,2002-12-26,270.701067699863,4,NERC10,71.4876033057851
2003-01-07,2003-01-08,2003-01-07,270.296131484316,2,NERC10,75.206611570248
2003-01-11,2003-01-20,2003-01-18,265.892930832238,10,NERC10,99.1735537190083
2003-01-23,2003-01-28,2003-01-24,259.950025461283,6,NERC10,99.5867768595041
2003-02-08,2003-02-09,2003-02-08,270.054993629363,2,NERC10,40.9090909090909
2003-02-17,2003-02-18,2003-02-17,272.571936017522,2,NERC10,48.7603305785124
2003-11-29,2003-11-30,2003-11-29,271.548862480455,2,NERC10,52.8925619834711
2003-12-06,2003-12-08,2003-12-07,271.133671791836,3,NERC10,84.7107438016529
2003-12-11,2003-12-12,2003-12-12,272.293396028823,2,NERC10,90.0826446280992
2003-12-17,2003-12-22,2003-12-20,269.370355039761,6,NERC10,95.8677685950413
2003-12-25,2003-12-27,2003-12-25,271.131878038008,3,NERC10,72.7272727272727
2004-01-06,2004-01-08,2004-01-07,267.782954071439,3,NERC10,93.801652892562
2004-01-10,2004-01-12,2004-01-11,269.45201236552,3,NERC10,86.3636363636364
2004-01-19,2004-01-24,2004-01-20,269.157125321365,6,NERC10,67.7685950413223
2004-01-27,2004-02-01,2004-01-28,267.805480635407,6,NERC10,95.4545454545454
2004-02-07,2004-02-09,2004-02-08,269.26377320373,3,NERC10,71.0743801652893
2004-03-22,2004-03-23,2004-03-23,272.464836532951,2,NERC10,43.801652892562
2004-12-14,2004-12-17,2004-12-15,268.365784537504,4,NERC10,97.5206611570248
2004-12-19,2004-12-21,2004-12-20,265.434946052377,3,NERC10,90.0826446280992
2004-12-23,2004-12-29,2004-12-24,270.003746848025,7,NERC10,97.1074380165289
2005-01-15,2005-01-20,2005-01-18,267.987751483712,6,NERC10,99.1735537190083
2005-01-23,2005-01-25,2005-01-24,265.383735288579,3,NERC10,100
2005-01-28,2005-01-29,2005-01-29,271.054213069064,2,NERC10,72.7272727272727
2005-11-17,2005-11-19,2005-11-18,270.917565076111,3,NERC10,85.9504132231405
2005-12-06,2005-12-07,2005-12-06,271.590291019853,2,NERC10,70.2479338842975
