time,Mabton,Kiona,UnionGap
2025-06-07 20:00:00+00:00,1805.0,1445.0,3320.0
2025-06-07 21:00:00+00:00,1800.0,1472.5,3320.0
2025-06-07 22:00:00+00:00,1790.0,1485.0,3310.0
2025-06-07 23:00:00+00:00,1780.0,1495.0,3300.0
2025-06-08 00:00:00+00:00,1767.5,1500.0,3300.0
2025-06-08 01:00:00+00:00,1750.0,1505.0,3300.0
2025-06-08 02:00:00+00:00,1735.0,1500.0,3285.0
2025-06-08 03:00:00+00:00,1720.0,1510.0,3280.0
2025-06-08 04:00:00+00:00,1705.0,1510.0,3280.0
2025-06-08 05:00:00+00:00,1685.0,1500.0,3280.0
2025-06-08 06:00:00+00:00,1670.0,1495.0,3280.0
2025-06-08 07:00:00+00:00,1660.0,1487.5,3280.0
2025-06-08 08:00:00+00:00,1652.5,1475.0,3280.0
2025-06-08 09:00:00+00:00,1647.5,1460.0,3260.0
2025-06-08 10:00:00+00:00,1640.0,1450.0,3260.0
2025-06-08 11:00:00+00:00,1632.5,1440.0,3260.0
2025-06-08 12:00:00+00:00,1622.5,1437.5,3260.0
2025-06-08 13:00:00+00:00,1605.0,1430.0,3260.0
2025-06-08 14:00:00+00:00,1597.5,1420.0,3240.0
2025-06-08 15:00:00+00:00,1590.0,1420.0,3240.0
2025-06-08 16:00:00+00:00,1590.0,1412.5,3240.0
2025-06-08 17:00:00+00:00,1590.0,1410.0,3240.0
2025-06-08 18:00:00+00:00,1590.0,1410.0,3225.0
2025-06-08 19:00:00+00:00,1590.0,1402.5,3220.0
2025-06-08 20:00:00+00:00,1590.0,1410.0,3220.0
2025-06-08 21:00:00+00:00,1590.0,1412.5,3210.0
2025-06-08 22:00:00+00:00,1590.0,1407.5,3200.0
2025-06-08 23:00:00+00:00,1585.0,1392.5,3200.0
2025-06-09 00:00:00+00:00,1580.0,1372.5,3195.0
2025-06-09 01:00:00+00:00,1580.0,1362.5,3180.0
2025-06-09 02:00:00+00:00,1580.0,1337.5,3180.0
2025-06-09 03:00:00+00:00,1577.5,1330.0,3180.0
2025-06-09 04:00:00+00:00,1570.0,1320.0,3180.0
2025-06-09 05:00:00+00:00,1567.5,1312.5,3180.0
2025-06-09 06:00:00+00:00,1560.0,1302.5,3170.0
2025-06-09 07:00:00+00:00,1550.0,1295.0,3160.0
2025-06-09 08:00:00+00:00,1545.0,1285.0,3160.0
2025-06-09 09:00:00+00:00,1540.0,1280.0,3160.0
2025-06-09 10:00:00+00:00,1525.0,1270.0,3150.0
2025-06-09 11:00:00+00:00,1517.5,1270.0,3150.0
2025-06-09 12:00:00+00:00,1510.0,1270.0,3140.0
2025-06-09 13:00:00+00:00,1505.0,1270.0,3132.5
2025-06-09 14:00:00+00:00,1500.0,1270.0,3127.5
2025-06-09 15:00:00+00:00,1500.0,1272.5,3120.0
2025-06-09 16:00:00+00:00,1500.0,1272.5,3120.0
2025-06-09 17:00:00+00:00,1500.0,1277.5,3102.5
2025-06-09 18:00:00+00:00,1500.0,1280.0,3100.0
2025-06-09 19:00:00+00:00,1490.0,1277.5,3100.0
2025-06-09 20:00:00+00:00,1490.0,1270.0,3092.5
2025-06-09 21:00:00+00:00,1490.0,1267.5,3080.0
2025-06-09 22:00:00+00:00,1490.0,1262.5,3080.0
2025-06-09 23:00:00+00:00,1490.0,1260.0,3080.0
2025-06-10 00:00:00+00:00,1490.0,1252.5,3072.5
2025-06-10 01:00:00+00:00,1490.0,1237.5,3070.0
2025-06-10 02:00:00+00:00,1485.0,1225.0,3065.0
2025-06-10 03:00:00+00:00,1477.5,1215.0,3060.0
2025-06-10 04:00:00+00:00,1465.0,1205.0,3052.5
2025-06-10 05:00:00+00:00,1447.5,1192.5,3050.0
2025-06-10 06:00:00+00:00,1435.0,1177.5,3050.0
2025-06-10 07:00:00+00:00,1415.0,1167.5,3050.0
2025-06-10 08:00:00+00:00,1402.5,1160.0,3050.0
2025-06-10 09:00:00+00:00,1390.0,1160.0,3050.0
2025-06-10 10:00:00+00:00,1377.5,1160.0,3040.0
2025-06-10 11:00:00+00:00,1367.5,1160.0,3030.0
2025-06-10 12:00:00+00:00,1360.0,1160.0,3030.0
2025-06-10 13:00:00+00:00,1357.5,1152.5,3030.0
2025-06-10 14:00:00+00:00,1350.0,1150.0,3030.0
2025-06-10 15:00:00+00:00,1350.0,1150.0,3030.0
2025-06-10 16:00:00+00:00,1350.0,1150.0,3020.0
2025-06-10 17:00:00+00:00,1350.0,1150.0,3010.0
2025-06-10 18:00:00+00:00,1340.0,1150.0,3010.0
2025-06-10 19:00:00+00:00,1340.0,1145.0,2995.0
2025-06-10 20:00:00+00:00,1340.0,1137.5,2985.0
2025-06-10 21:00:00+00:00,1340.0,1132.5,2972.5
2025-06-10 22:00:00+00:00,1340.0,1122.5,2962.5
2025-06-10 23:00:00+00:00,1340.0,1127.5,2960.0
2025-06-11 00:00:00+00:00,1340.0,1125.0,2945.0
2025-06-11 01:00:00+00:00,1340.0,1120.0,2940.0
2025-06-11 02:00:00+00:00,1335.0,1102.5,2940.0
2025-06-11 03:00:00+00:00,1330.0,1077.5,2935.0
2025-06-11 04:00:00+00:00,1317.5,1052.5,2925.0
2025-06-11 05:00:00+00:00,1305.0,1030.0,2920.0
2025-06-11 06:00:00+00:00,1290.0,1022.5,2920.0
2025-06-11 07:00:00+00:00,1265.0,1006.25,2920.0
2025-06-11 08:00:00+00:00,1255.0,990.0,2920.0
2025-06-11 09:00:00+00:00,1237.5,982.5,2900.0
2025-06-11 10:00:00+00:00,1222.5,982.5,2900.0
2025-06-11 11:00:00+00:00,1207.5,980.0,2900.0
2025-06-11 12:00:00+00:00,1192.5,975.0,2885.0
2025-06-11 13:00:00+00:00,1177.5,969.5,2880.0
2025-06-11 14:00:00+00:00,1165.0,964.0,2860.0
2025-06-11 15:00:00+00:00,1157.5,961.5,2860.0
2025-06-11 16:00:00+00:00,1150.0,954.0,2855.0
2025-06-11 17:00:00+00:00,1140.0,951.5,2845.0
2025-06-11 18:00:00+00:00,1130.0,944.0,2835.0
2025-06-11 19:00:00+00:00,1125.0,939.0,2820.0
2025-06-11 20:00:00+00:00,1117.5,926.5,2812.5
2025-06-11 21:00:00+00:00,1110.0,916.5,2805.0
2025-06-11 22:00:00+00:00,1100.0,909.0,2790.0
2025-06-11 23:00:00+00:00,1100.0,899.0,2770.0
2025-06-12 00:00:00+00:00,1092.5,891.5,2755.0
2025-06-12 01:00:00+00:00,1090.0,884.0,2742.5
2025-06-12 02:00:00+00:00,1087.5,874.0,2727.5
2025-06-12 03:00:00+00:00,1072.5,864.0,2720.0
2025-06-12 04:00:00+00:00,1062.5,854.0,2700.0
2025-06-12 05:00:00+00:00,1050.0,841.5,2690.0
2025-06-12 06:00:00+00:00,1037.5,829.0,2680.0
2025-06-12 07:00:00+00:00,1025.0,824.0,2660.0
2025-06-12 08:00:00+00:00,1015.0,819.5,2655.0
2025-06-12 09:00:00+00:00,1007.5,805.0,2650.0
2025-06-12 10:00:00+00:00,998.25,797.5,2630.0
2025-06-12 11:00:00+00:00,993.0,790.0,2620.0
2025-06-12 12:00:00+00:00,985.5,785.0,2610.0
2025-06-12 13:00:00+00:00,978.5,782.75,2597.5
2025-06-12 14:00:00+00:00,974.0,778.25,2590.0
2025-06-12 15:00:00+00:00,966.5,775.75,2582.5
2025-06-12 16:00:00+00:00,959.5,768.5,2580.0
2025-06-12 17:00:00+00:00,955.0,758.5,2580.0
2025-06-12 18:00:00+00:00,947.5,751.5,2580.0
2025-06-12 19:00:00+00:00,942.75,744.5,2580.0
2025-06-12 20:00:00+00:00,938.25,734.75,2577.5
2025-06-12 21:00:00+00:00,936.0,729.25,2570.0
2025-06-12 22:00:00+00:00,928.5,724.75,2570.0
2025-06-12 23:00:00+00:00,926.0,710.25,2570.0
2025-06-13 00:00:00+00:00,921.5,705.5,2580.0
2025-06-13 01:00:00+00:00,910.25,695.75,2585.0
2025-06-13 02:00:00+00:00,899.0,684.0,2590.0
2025-06-13 03:00:00+00:00,882.25,669.75,2590.0
2025-06-13 04:00:00+00:00,880.0,653.25,2590.0
2025-06-13 05:00:00+00:00,868.75,634.5,2590.0
2025-06-13 06:00:00+00:00,864.25,618.25,2590.0
2025-06-13 07:00:00+00:00,853.0,609.0,2590.0
2025-06-13 08:00:00+00:00,848.5,604.0,2600.0
2025-06-13 09:00:00+00:00,844.0,599.5,2600.0
2025-06-13 10:00:00+00:00,844.0,595.0,2600.0
2025-06-13 11:00:00+00:00,835.0,594.5,2600.0
2025-06-13 12:00:00+00:00,835.0,590.25,2600.0
2025-06-13 13:00:00+00:00,835.0,587.5,2610.0
2025-06-13 14:00:00+00:00,837.25,583.0,2620.0
2025-06-13 15:00:00+00:00,844.0,580.5,2630.0
2025-06-13 16:00:00+00:00,844.0,573.75,2645.0
2025-06-13 17:00:00+00:00,844.0,566.75,2665.0
2025-06-13 18:00:00+00:00,850.75,559.75,2672.5
2025-06-13 19:00:00+00:00,853.0,550.75,2680.0
2025-06-13 20:00:00+00:00,859.75,539.5,2700.0
2025-06-13 21:00:00+00:00,862.0,539.5,2705.0
2025-06-13 22:00:00+00:00,866.5,528.0,2715.0
2025-06-13 23:00:00+00:00,875.5,526.0,2730.0
2025-06-14 00:00:00+00:00,884.5,568.0,2745.0
2025-06-14 04:00:00+00:00,923.75,561.0,2760.0
2025-06-14 08:00:00+00:00,936.0,558.0,2760.0
2025-06-14 12:00:00+00:00,992.25,555.0,2740.0
2025-06-14 16:00:00+00:00,1065.0,560.0,2745.0
2025-06-14 17:00:00+00:00,1080.0,488.5,2760.0
2025-06-14 18:00:00+00:00,1095.0,486.5,2757.5
2025-06-14 19:00:00+00:00,1107.5,492.75,2765.0
2025-06-14 20:00:00+00:00,1120.0,488.25,2770.0
2025-06-14 21:00:00+00:00,1125.0,484.0,2790.0
2025-06-14 22:00:00+00:00,1130.0,473.0,2790.0
2025-06-14 23:00:00+00:00,1130.0,470.75,2792.5
2025-06-15 00:00:00+00:00,1130.0,468.0,2800.0
2025-06-15 01:00:00+00:00,1130.0,466.0,2800.0
2025-06-15 02:00:00+00:00,1130.0,472.5,2810.0
2025-06-15 03:00:00+00:00,1120.0,496.75,2820.0
2025-06-15 04:00:00+00:00,1120.0,516.5,2830.0
2025-06-15 05:00:00+00:00,1110.0,529.5,2840.0
2025-06-15 06:00:00+00:00,1110.0,545.25,2840.0
2025-06-15 07:00:00+00:00,1110.0,549.5,2832.5
2025-06-15 08:00:00+00:00,1112.5,558.5,2830.0
2025-06-15 09:00:00+00:00,1120.0,556.25,2830.0
2025-06-15 10:00:00+00:00,1130.0,562.75,2830.0
2025-06-15 11:00:00+00:00,1140.0,565.0,2830.0
2025-06-15 12:00:00+00:00,1152.5,569.5,2830.0
2025-06-15 13:00:00+00:00,1162.5,578.5,2840.0
2025-06-15 14:00:00+00:00,1175.0,585.25,2850.0
2025-06-15 15:00:00+00:00,1190.0,596.75,2850.0
2025-06-15 16:00:00+00:00,1205.0,603.25,2850.0
2025-06-15 17:00:00+00:00,1217.5,605.75,2855.0
2025-06-15 18:00:00+00:00,1225.0,610.25,2860.0
2025-06-15 19:00:00+00:00,1237.5,610.0,2860.0
2025-06-15 20:00:00+00:00,1247.5,610.0,2860.0
2025-06-15 21:00:00+00:00,1255.0,614.25,2860.0
2025-06-15 22:00:00+00:00,1262.5,611.75,2860.0
2025-06-15 23:00:00+00:00,1270.0,614.25,2880.0
2025-06-16 00:00:00+00:00,1270.0,621.25,2880.0
2025-06-16 01:00:00+00:00,1290.0,621.0,2880.0
2025-06-16 02:00:00+00:00,1292.5,625.25,2880.0
2025-06-16 03:00:00+00:00,1300.0,634.5,2880.0
2025-06-16 04:00:00+00:00,1300.0,634.25,2885.0
2025-06-16 05:00:00+00:00,1310.0,636.75,2885.0
2025-06-16 06:00:00+00:00,1310.0,636.5,2887.5
2025-06-16 07:00:00+00:00,1310.0,636.5,2885.0
2025-06-16 08:00:00+00:00,1317.5,636.25,2872.5
2025-06-16 09:00:00+00:00,1320.0,631.5,2870.0
2025-06-16 10:00:00+00:00,1320.0,631.5,2870.0
2025-06-16 11:00:00+00:00,1330.0,631.5,2865.0
2025-06-16 12:00:00+00:00,1330.0,636.0,2860.0
2025-06-16 13:00:00+00:00,1332.5,629.0,2855.0
2025-06-16 14:00:00+00:00,1340.0,631.0,2850.0
2025-06-16 15:00:00+00:00,1345.0,635.75,2840.0
2025-06-16 16:00:00+00:00,1350.0,645.0,2840.0
2025-06-16 17:00:00+00:00,1352.5,647.25,2840.0
2025-06-16 18:00:00+00:00,1360.0,649.25,2837.5
2025-06-16 19:00:00+00:00,1362.5,651.75,2822.5
2025-06-16 20:00:00+00:00,1360.0,654.0,2820.0
2025-06-16 21:00:00+00:00,1370.0,656.0,2820.0
2025-06-16 22:00:00+00:00,1362.5,663.0,2820.0
2025-06-16 23:00:00+00:00,1360.0,684.25,2805.0
2025-06-17 00:00:00+00:00,1360.0,656.0,2800.0
2025-06-17 01:00:00+00:00,1355.0,673.0,2800.0
2025-06-17 02:00:00+00:00,1342.5,687.5,2800.0
2025-06-17 03:00:00+00:00,1340.0,692.25,2800.0
2025-06-17 04:00:00+00:00,1327.5,687.5,2790.0
2025-06-17 05:00:00+00:00,1312.5,680.0,2780.0
2025-06-17 06:00:00+00:00,1295.0,675.5,2780.0
2025-06-17 07:00:00+00:00,1270.0,666.0,2780.0
2025-06-17 08:00:00+00:00,1257.5,658.75,2765.0
2025-06-17 09:00:00+00:00,1247.5,661.0,2760.0
2025-06-17 10:00:00+00:00,1237.5,658.75,2760.0
2025-06-17 11:00:00+00:00,1227.5,661.0,2760.0
2025-06-17 12:00:00+00:00,1217.5,661.0,2750.0
2025-06-17 13:00:00+00:00,1207.5,663.5,2740.0
2025-06-17 14:00:00+00:00,1200.0,668.5,2740.0
2025-06-17 15:00:00+00:00,1195.0,663.5,2740.0
2025-06-17 16:00:00+00:00,1190.0,661.0,2740.0
2025-06-17 17:00:00+00:00,1187.5,652.0,2735.0
2025-06-17 18:00:00+00:00,1180.0,645.25,2720.0
2025-06-17 19:00:00+00:00,1180.0,640.5,2720.0
2025-06-17 20:00:00+00:00,1172.5,630.75,2720.0
2025-06-17 21:00:00+00:00,1170.0,626.25,2720.0
2025-06-17 22:00:00+00:00,1167.5,619.5,2720.0
2025-06-17 23:00:00+00:00,1160.0,610.5,2710.0
2025-06-18 00:00:00+00:00,1160.0,601.0,2710.0
2025-06-18 01:00:00+00:00,1152.5,587.0,2705.0
2025-06-18 02:00:00+00:00,1150.0,580.25,2700.0
2025-06-18 03:00:00+00:00,1142.5,578.0,2700.0
2025-06-18 04:00:00+00:00,1137.5,582.5,2700.0
2025-06-18 05:00:00+00:00,1127.5,582.5,2700.0
2025-06-18 06:00:00+00:00,1117.5,578.0,2700.0
2025-06-18 07:00:00+00:00,1110.0,569.0,2700.0
2025-06-18 08:00:00+00:00,1102.5,557.75,2690.0
2025-06-18 09:00:00+00:00,1092.5,546.5,2680.0
2025-06-18 10:00:00+00:00,1087.5,535.25,2680.0
2025-06-18 11:00:00+00:00,1080.0,528.5,2670.0
2025-06-18 12:00:00+00:00,1080.0,521.75,2660.0
2025-06-18 13:00:00+00:00,1072.5,521.75,2660.0
2025-06-18 14:00:00+00:00,1070.0,519.5,2660.0
2025-06-18 15:00:00+00:00,1070.0,515.0,2660.0
2025-06-18 16:00:00+00:00,1080.0,506.0,2660.0
2025-06-18 17:00:00+00:00,1082.5,498.0,2660.0
2025-06-18 18:00:00+00:00,1090.0,498.0,2660.0
2025-06-18 19:00:00+00:00,1095.0,502.0,2660.0
2025-06-18 20:00:00+00:00,1100.0,504.0,2670.0
2025-06-18 21:00:00+00:00,1097.5,512.75,2670.0
2025-06-18 22:00:00+00:00,1090.0,508.25,2680.0
2025-06-18 23:00:00+00:00,1087.5,500.0,2690.0
2025-06-19 00:00:00+00:00,1090.0,480.0,2690.0
2025-06-19 01:00:00+00:00,1090.0,456.25,2695.0
2025-06-19 02:00:00+00:00,1082.5,432.5,2710.0
2025-06-19 03:00:00+00:00,1080.0,428.0,2702.5
2025-06-19 04:00:00+00:00,1080.0,432.5,2700.0
2025-06-19 05:00:00+00:00,1077.5,454.0,2700.0
2025-06-19 06:00:00+00:00,1080.0,469.0,2700.0
2025-06-19 07:00:00+00:00,1080.0,471.0,2700.0
2025-06-19 08:00:00+00:00,1080.0,471.0,2700.0
2025-06-19 09:00:00+00:00,1080.0,471.0,2710.0
2025-06-19 10:00:00+00:00,1090.0,463.0,2720.0
2025-06-19 11:00:00+00:00,1092.5,458.5,2720.0
2025-06-19 12:00:00+00:00,1105.0,454.0,2725.0
2025-06-19 13:00:00+00:00,1117.5,447.25,2730.0
2025-06-19 14:00:00+00:00,1135.0,445.0,2730.0
2025-06-19 15:00:00+00:00,1155.0,443.0,2750.0
2025-06-19 16:00:00+00:00,1175.0,445.0,2755.0
2025-06-19 17:00:00+00:00,1187.5,439.0,2770.0
2025-06-19 18:00:00+00:00,1205.0,441.0,2770.0
2025-06-19 19:00:00+00:00,1215.0,439.0,2770.0
2025-06-19 20:00:00+00:00,1227.5,439.0,2772.5
2025-06-19 21:00:00+00:00,1237.5,437.0,2780.0
2025-06-19 22:00:00+00:00,1240.0,434.75,2780.0
2025-06-19 23:00:00+00:00,1247.5,434.75,2785.0
2025-06-20 00:00:00+00:00,1252.5,434.75,2800.0
2025-06-20 01:00:00+00:00,1262.5,437.0,2800.0
2025-06-20 02:00:00+00:00,1275.0,443.0,2800.0
2025-06-20 03:00:00+00:00,1292.5,460.5,2800.0
2025-06-20 04:00:00+00:00,1307.5,480.0,2805.0
2025-06-20 05:00:00+00:00,1320.0,493.5,2797.5
2025-06-20 06:00:00+00:00,1335.0,502.0,2810.0
2025-06-20 07:00:00+00:00,1340.0,506.0,2810.0
2025-06-20 08:00:00+00:00,1352.5,508.25,2810.0
2025-06-20 09:00:00+00:00,1360.0,506.0,2810.0
2025-06-20 10:00:00+00:00,1370.0,510.5,2810.0
2025-06-20 11:00:00+00:00,1377.5,512.75,2810.0
2025-06-20 12:00:00+00:00,1387.5,510.5,2810.0
2025-06-20 13:00:00+00:00,1400.0,515.0,2810.0
2025-06-20 14:00:00+00:00,1410.0,519.5,2810.0
2025-06-20 15:00:00+00:00,1435.0,533.0,2810.0
2025-06-20 16:00:00+00:00,1437.5,537.5,2810.0
2025-06-20 17:00:00+00:00,1447.5,548.75,2820.0
2025-06-20 18:00:00+00:00,1457.5,560.0,2820.0
2025-06-20 19:00:00+00:00,1462.5,560.0,2820.0
2025-06-20 20:00:00+00:00,1472.5,566.75,2820.0
2025-06-20 21:00:00+00:00,1480.0,578.0,2825.0
2025-06-20 22:00:00+00:00,1470.0,591.5,2840.0
2025-06-20 23:00:00+00:00,1460.0,596.25,2840.0
2025-06-21 00:00:00+00:00,1462.5,610.5,2840.0
2025-06-21 01:00:00+00:00,1462.5,621.75,2840.0
2025-06-21 02:00:00+00:00,1450.0,630.75,2842.5
2025-06-21 03:00:00+00:00,1440.0,635.5,2850.0
2025-06-21 04:00:00+00:00,1437.5,647.5,2850.0
2025-06-21 05:00:00+00:00,1440.0,658.75,2850.0
2025-06-21 06:00:00+00:00,1445.0,673.25,2850.0
2025-06-21 07:00:00+00:00,1457.5,685.0,2850.0
2025-06-21 08:00:00+00:00,1460.0,694.5,2850.0
2025-06-21 09:00:00+00:00,1470.0,701.25,2870.0
2025-06-21 10:00:00+00:00,1475.0,710.5,2870.0
2025-06-21 11:00:00+00:00,1485.0,713.0,2870.0
2025-06-21 12:00:00+00:00,1495.0,710.5,2870.0
2025-06-21 13:00:00+00:00,1505.0,703.5,2870.0
2025-06-21 14:00:00+00:00,1512.5,699.0,2870.0
2025-06-21 15:00:00+00:00,1530.0,703.5,2865.0
2025-06-21 16:00:00+00:00,1542.5,705.75,2860.0
2025-06-21 17:00:00+00:00,1552.5,699.0,2860.0
2025-06-21 18:00:00+00:00,1565.0,701.25,2870.0
2025-06-21 19:00:00+00:00,1577.5,699.0,2880.0
2025-06-21 20:00:00+00:00,1585.0,703.5,2880.0
2025-06-21 21:00:00+00:00,1587.5,708.0,2880.0
2025-06-21 22:00:00+00:00,1600.0,708.0,2880.0
2025-06-21 23:00:00+00:00,1600.0,708.0,2880.0
2025-06-22 00:00:00+00:00,1610.0,715.5,2880.0
2025-06-22 01:00:00+00:00,1620.0,725.5,2882.5
2025-06-22 02:00:00+00:00,1620.0,732.5,2890.0
2025-06-22 03:00:00+00:00,1620.0,747.0,2890.0
2025-06-22 04:00:00+00:00,1627.5,751.5,2890.0
2025-06-22 05:00:00+00:00,1630.0,756.0,2890.0
2025-06-22 06:00:00+00:00,1632.5,766.0,2890.0
2025-06-22 07:00:00+00:00,1640.0,768.5,2910.0
2025-06-22 08:00:00+00:00,1645.0,776.0,2910.0
2025-06-22 09:00:00+00:00,1642.5,776.0,2910.0
2025-06-22 10:00:00+00:00,1650.0,778.25,2920.0
2025-06-22 11:00:00+00:00,1652.5,785.0,2927.5
2025-06-22 12:00:00+00:00,1650.0,787.5,2920.0
2025-06-22 13:00:00+00:00,1655.0,795.0,2920.0
2025-06-22 14:00:00+00:00,1660.0,800.0,2920.0
2025-06-22 15:00:00+00:00,1660.0,805.0,2920.0
2025-06-22 16:00:00+00:00,1670.0,812.5,2920.0
2025-06-22 17:00:00+00:00,1677.5,817.25,2925.0
2025-06-22 18:00:00+00:00,1675.0,819.5,2920.0
2025-06-22 19:00:00+00:00,1685.0,824.0,2925.0
2025-06-22 20:00:00+00:00,1687.5,829.0,2920.0
2025-06-22 21:00:00+00:00,1687.5,829.0,2920.0
2025-06-22 22:00:00+00:00,1690.0,839.0,2920.0
2025-06-22 23:00:00+00:00,1695.0,844.0,2920.0
2025-06-23 00:00:00+00:00,1700.0,844.0,2920.0
2025-06-23 01:00:00+00:00,1705.0,849.0,2920.0
2025-06-23 02:00:00+00:00,1705.0,854.0,2920.0
2025-06-23 03:00:00+00:00,1702.5,856.5,2920.0
2025-06-23 04:00:00+00:00,1710.0,859.0,2920.0
2025-06-23 05:00:00+00:00,1697.5,864.0,2910.0
2025-06-23 06:00:00+00:00,1687.5,861.5,2905.0
2025-06-23 07:00:00+00:00,1680.0,861.5,2900.0
2025-06-23 08:00:00+00:00,1680.0,864.0,2900.0
2025-06-23 09:00:00+00:00,1670.0,864.0,2900.0
2025-06-23 10:00:00+00:00,1672.5,864.0,2900.0
2025-06-23 11:00:00+00:00,1665.0,869.0,2885.0
2025-06-23 12:00:00+00:00,1662.5,874.0,2880.0
2025-06-23 13:00:00+00:00,1665.0,886.5,2880.0
2025-06-23 14:00:00+00:00,1660.0,894.0,2880.0
2025-06-23 15:00:00+00:00,1657.5,904.0,2860.0
2025-06-23 16:00:00+00:00,1652.5,904.0,2860.0
2025-06-23 17:00:00+00:00,1660.0,906.5,2860.0
2025-06-23 18:00:00+00:00,1652.5,914.0,2850.0
2025-06-23 19:00:00+00:00,1650.0,914.0,2840.0
2025-06-23 20:00:00+00:00,1642.5,914.0,2840.0
2025-06-23 21:00:00+00:00,1632.5,916.5,2840.0
2025-06-23 22:00:00+00:00,1622.5,924.0,2830.0
2025-06-23 23:00:00+00:00,1612.5,924.0,2820.0
2025-06-24 00:00:00+00:00,1602.5,916.5,2820.0
2025-06-24 01:00:00+00:00,1585.0,914.0,2820.0
2025-06-24 02:00:00+00:00,1565.0,911.5,2800.0
2025-06-24 03:00:00+00:00,1545.0,909.0,2800.0
2025-06-24 04:00:00+00:00,1525.0,909.0,2785.0
2025-06-24 05:00:00+00:00,1492.5,901.5,2780.0
2025-06-24 06:00:00+00:00,1470.0,889.0,2775.0
2025-06-24 07:00:00+00:00,1445.0,879.0,2760.0
2025-06-24 08:00:00+00:00,1415.0,871.5,2760.0
2025-06-24 09:00:00+00:00,1395.0,866.5,2752.5
2025-06-24 10:00:00+00:00,1372.5,864.0,2750.0
2025-06-24 11:00:00+00:00,1355.0,859.0,2750.0
2025-06-24 12:00:00+00:00,1337.5,854.0,2730.0
2025-06-24 13:00:00+00:00,1320.0,854.0,2730.0
2025-06-24 14:00:00+00:00,1305.0,849.0,2725.0
2025-06-24 15:00:00+00:00,1295.0,841.5,2720.0
2025-06-24 16:00:00+00:00,1277.5,831.5,2710.0
2025-06-24 17:00:00+00:00,1267.5,824.0,2710.0
2025-06-24 18:00:00+00:00,1250.0,817.25,2710.0
2025-06-24 19:00:00+00:00,1237.5,810.0,2700.0
2025-06-24 20:00:00+00:00,1220.0,800.0,2690.0
2025-06-24 21:00:00+00:00,1210.0,795.0,2690.0
2025-06-24 22:00:00+00:00,1195.0,785.0,2685.0
2025-06-24 23:00:00+00:00,1180.0,778.25,2670.0
2025-06-25 00:00:00+00:00,1165.0,761.0,2670.0
2025-06-25 01:00:00+00:00,1152.5,753.75,2670.0
2025-06-25 02:00:00+00:00,1140.0,742.0,2670.0
2025-06-25 03:00:00+00:00,1112.5,728.0,2650.0
2025-06-25 04:00:00+00:00,1102.5,713.0,2650.0
2025-06-25 05:00:00+00:00,1080.0,701.25,2650.0
2025-06-25 06:00:00+00:00,1062.5,687.5,2642.5
2025-06-25 07:00:00+00:00,1050.0,673.0,2635.0
2025-06-25 08:00:00+00:00,1027.5,661.0,2630.0
2025-06-25 09:00:00+00:00,1017.5,654.25,2630.0
2025-06-25 10:00:00+00:00,1006.25,645.25,2622.5
2025-06-25 11:00:00+00:00,993.5,640.5,2620.0
2025-06-25 12:00:00+00:00,984.5,633.0,2620.0
2025-06-25 13:00:00+00:00,975.5,626.25,2620.0
2025-06-25 14:00:00+00:00,967.5,619.5,2615.0
2025-06-25 15:00:00+00:00,958.5,615.0,2610.0
2025-06-25 16:00:00+00:00,955.25,606.0,2610.0
2025-06-25 17:00:00+00:00,951.5,601.0,2610.0
2025-06-25 18:00:00+00:00,945.25,589.25,2610.0
2025-06-25 19:00:00+00:00,941.25,584.75,2610.0
2025-06-25 20:00:00+00:00,930.5,578.0,2610.0
2025-06-25 21:00:00+00:00,926.5,573.5,2610.0
2025-06-25 22:00:00+00:00,923.5,564.5,2610.0
2025-06-25 23:00:00+00:00,917.0,557.75,2610.0
2025-06-26 00:00:00+00:00,915.5,548.75,2610.0
2025-06-26 01:00:00+00:00,909.5,542.0,2610.0
2025-06-26 02:00:00+00:00,899.0,535.25,2620.0
2025-06-26 03:00:00+00:00,886.25,528.5,2630.0
2025-06-26 04:00:00+00:00,882.5,517.25,2627.5
2025-06-26 05:00:00+00:00,878.5,510.5,2620.0
2025-06-26 06:00:00+00:00,875.25,504.0,2620.0
2025-06-26 07:00:00+00:00,873.75,498.0,2617.5
2025-06-26 08:00:00+00:00,877.0,491.25,2612.5
2025-06-26 09:00:00+00:00,878.0,489.0,2610.0
2025-06-26 10:00:00+00:00,881.0,480.0,2610.0
2025-06-26 11:00:00+00:00,884.5,475.5,2607.5
2025-06-26 12:00:00+00:00,890.0,471.0,2600.0
2025-06-26 13:00:00+00:00,895.5,467.0,2600.0
2025-06-26 14:00:00+00:00,901.5,463.0,2600.0
2025-06-26 15:00:00+00:00,909.0,465.0,2600.0
2025-06-26 16:00:00+00:00,917.0,463.0,2600.0
2025-06-26 17:00:00+00:00,925.0,463.0,2600.0
2025-06-26 18:00:00+00:00,928.25,458.5,2600.0
2025-06-26 19:00:00+00:00,929.5,454.0,2600.0
2025-06-26 20:00:00+00:00,934.5,454.0,2600.0
2025-06-26 21:00:00+00:00,940.5,447.25,2605.0
2025-06-26 22:00:00+00:00,939.0,445.0,2610.0
2025-06-26 23:00:00+00:00,942.5,439.0,2620.0
2025-06-27 00:00:00+00:00,938.5,437.0,2620.0
2025-06-27 01:00:00+00:00,925.5,437.0,2620.0
