Time,Injection EC,Net Flow,TL Interval Flow,TL Bottom Flow,TL Collar Flow,TL Interval EC,TL Bottom EC,TL Interval Pressure,TL Bottom Pressure,TL Packer Pressure,TL-TEC-INT-U,TL-TEC-INT-L,TL-TEC-BOT-U,TL-TEC-BOT-L,TN Interval Flow,TN Bottom Flow,TN Collar Flow,TN Interval EC,TN Bottom EC,TN Interval Pressure,TN Bottom Pressure,TN Packer Pressure,TN-TEC-INT-U,TN-TEC-INT-L,TN-TEC-BOT-U,TN-TEC-BOT-L,TC Interval Flow,TC Bottom Flow,TC Collar Flow,TC Interval EC,TC Bottom EC,TC Interval Pressure,TC Bottom Pressure,Injection Pressure,TC Packer Pressure,TC-TEC-INT-U,TC-TEC-INT-L,TC-TEC-BOT-U,TC-TEC-BOT-L,TU Interval Flow,TU Bottom Flow,TU Collar Flow,TU Interval EC,TU Bottom EC,TU Interval Pressure,TU Bottom Pressure,PT 403,TU Packer Pressure,TU-TEC-INT-U,TU-TEC-INT-L,TU-TEC-BOT-U,TU-TEC-BOT-L,TS Interval Flow,TS Bottom Flow,TS Collar Flow,TS Interval EC,TS Bottom EC,TS Interval Pressure,TS Bottom Pressure,PT 503,PT 504,TS Packer Pressure,TL Packer Center Depth,TN Packer Center Depth,TC Packer Center Depth,TU Packer Center Depth,TS Packer Center Depth,Phase,Total_Production_Flow,Pressure_Differential,Depth_Consistency_Flag,TC_Impedance_Proxy,TL Interval EC__MixFrac,TL Bottom EC__MixFrac,TN Interval EC__MixFrac,TN Bottom EC__MixFrac,TU Interval EC__MixFrac,TU Bottom EC__MixFrac,TS Interval EC__MixFrac,TS Bottom EC__MixFrac
2024-12-14 06:00:00,377.2423476183334,2.5000365219444443,0.0057936297222222,0.0024697555555555,0.0953092902777777,410.03312802722223,470.1779349202778,3.140300230277778,20.034475622499997,1022.3375951169444,25.810577747777774,25.92558954361111,25.8767677,26.038258872777774,1.3744454216666668,0.0263149169444444,0.0064644497222222,1145.9248739466666,1701.8318433127197,5.863077258888889,0.0,968.037326145,25.762707245555553,27.451482727499997,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0653746872222222,278.88562601666666,2087.6236630544445,3831.400146952778,51.92963328055556,3837.2836980747225,4347.168312146667,37.73110662055556,49.69319001972222,50.82545652833333,28.997371122364555,0.0,0.0165792741666666,0.0035457011111111,2095.4716299897223,798.709059818219,2043.0949689136112,8.812054549166668,2079.4573386536113,2515.192758555555,25.237817284444443,25.280111557500003,25.30529996027778,25.224609262777776,0.0,0.0,0.0272454747222222,427.8675345490199,658.8591649669445,0.0,0.0,-39.297972584722224,132.21852283277778,115.45890024916666,170.2,133.6,142.0,177.8,,Hot Injection,1.3802390513888891,3324.259111474028,0,1531.9249092668329,0.0,0.0,0.0,0.0,0.00014522845907502863,-0.0,0.05506768770930706,0.0
2024-12-14 07:00:00,376.90344093416667,2.4996643744444444,0.0057860202777777,0.0024419958333333,0.0947738591666666,410.0188027811111,470.200924675,3.1053303416666664,19.97290724694444,1021.5107580972224,25.80369263472222,25.918522966388892,25.869530476111112,26.031203663333333,1.3776438277777778,0.0266259963888888,0.0061921761111111,1135.321146838333,1701.8318433127197,5.938753512222222,0.0,1000.8333074583334,25.78046415027778,27.49975383277778,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0657802102777777,277.4120402463889,2082.841102864722,3842.0428598958338,52.09271236777778,3846.4794703661114,4355.992889113056,37.87575523972222,49.77078851444445,50.90148156111111,28.997371122364555,0.0,0.0162620605555555,0.0034044061111111,2095.5667151483335,798.709059818219,2036.9083590347225,8.663809099444444,2072.9086247075,2510.2546349138893,25.24270219527778,25.285404007777775,25.310746206944444,25.23170923472222,0.0,0.0,0.0268972427777777,429.80173232333334,659.319027536389,0.0,0.0,-39.86894834527778,131.4922359625,114.96159573388888,170.2,133.6,142.0,177.8,,Hot Injection,1.3834298480555556,3334.9913596439587,0,1536.4088436495579,0.0,0.0,0.0,0.0,8.987973059685162e-05,-0.0,0.018846164560330576,0.0
2024-12-14 08:00:00,376.8007973091666,2.5001305058333334,0.0059210136111111,0.0022828627777777,0.0951123288888888,410.3436379222222,470.60550466,3.125563559166667,19.952293386944444,1020.8470925775,25.811040762222223,25.92590014472222,25.877000806111113,26.0388040125,1.3723388966666663,0.0262741397222222,0.0064973583333333,1117.7653230880555,1701.8318433127197,5.804230301944444,0.0,1017.4780098780556,25.80591270944444,27.580701606944444,27.596497421944445,27.069124228919748,0.0,0.04804603260665932,0.0654028544444444,277.50047839111113,2078.5376860175,3855.725763201389,52.1126323375,3860.3830486266666,4368.219610943889,38.01060332361111,49.85888781444445,50.98137843083333,28.997371122364555,0.0,0.016223825,0.0032672611111111,2095.626325758333,798.709059818219,2034.2607825566668,8.749968944722223,2070.541168010556,2507.414392668611,25.241279429166667,25.283976440000004,25.309343868333332,25.23128548222222,0.0,0.0,0.0272439147222222,428.2939014636111,659.6159348608334,0.0,0.0,-39.366738130555554,132.08919319666666,114.0439405525,170.2,133.6,142.0,177.8,,Hot Injection,1.3782599102777775,3349.5854045222222,0,1541.593193241521,0.0,0.0,0.0,0.0,5.519526501475125e-05,-0.0,0.046724352094921456,0.0
2024-12-14 09:00:00,377.1444852319444,2.5001226041666667,0.0059597461111111,0.0022395441666666,0.0947595041666666,409.1660713525,470.1549122736111,3.197322753611111,19.95469243361111,1019.9836533588888,25.812316230555556,25.927101709166667,25.8779571425,26.03993099138889,1.3555350797222223,0.0485378205555555,0.0061768922222222,1111.6665518783334,1701.8318433127197,5.542760288611111,0.0,984.1005369952778,25.902466952222223,27.570319354444443,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0652543966666666,276.16602735055557,2075.202367961667,3862.598555199445,52.046077823611114,3867.378206724722,4374.724828525278,38.118195607222226,49.94756538388889,51.05226416222222,28.997371122364555,0.0,0.0160787294444444,0.0034270044444444,2095.7160798366667,798.709059818219,2030.529178519722,8.184916532777779,2066.42645595,2503.984820186666,25.24852758638889,25.290688224444445,25.316351796666662,25.240023370555555,0.0,0.0,0.0278612183333333,428.2990733627778,659.2189408561111,0.0,0.0,-39.48164311888889,131.6601648411111,113.33705443555556,170.2,133.6,142.0,177.8,,Hot Injection,1.3614948258333335,3357.5608913342357,0,1544.3459464020957,0.0,0.0,0.0,0.0,2.980483118279089e-06,-0.0,0.0469271846251099,0.0
2024-12-14 10:00:00,377.10718351138894,2.499969560555556,0.0057142144444444,0.0021427419444444,0.0947438105555555,410.5134653038889,470.3533347875,2.9224455863888887,19.954060916388887,1018.955905236389,25.81290158555555,25.92751019527778,25.878563818055554,26.04037555777778,1.3395350911111112,0.0523017136111111,0.0063469655555555,1122.6282800408335,1701.8318433127197,5.194996122222222,0.0,979.1980931069444,25.927209923055557,27.561646842777776,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0654861836111111,275.36168952,2072.662792600833,3871.842966514445,52.20009390944445,3876.565771107222,4382.215308506945,38.233495825,50.00318386694445,51.10529879861111,28.997371122364555,0.0,0.0166023630555555,0.0033009361111111,2095.7324360575,798.709059818219,2026.7502769844443,8.528834212777777,2063.102300972222,2500.639658259167,25.256810528055556,25.297475615833335,25.323302869722223,25.248463880000003,0.0,0.0,0.0276444208333333,428.0887313797222,659.1497588205556,0.0,0.0,-39.2540513775,131.74246552583332,113.35760407583334,170.2,133.6,142.0,177.8,,Hot Injection,1.3452493055555557,3367.848841433958,0,1548.136781662536,0.0,0.0,0.0,0.0,0.0,-0.0,0.05081080189792845,0.0
2024-12-14 11:00:00,376.5368307211111,2.499965553611111,0.0056763094444444,0.0024274011111111,0.0952151,411.4656173958333,470.06877337916666,2.9617914719444443,19.885427459444443,1017.6680585255556,25.812711090833336,25.92705024888889,25.87820202611111,26.039538550000003,1.3524806777777778,0.0520440227777777,0.0062284238888888,1112.8052623872222,1701.8318433127197,5.482377551111112,0.0,1000.1092032072222,25.952796664722225,27.638660598888887,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0647806319444444,274.5116988944444,2070.434382695,3884.7367468391662,52.17929064166667,3888.968406275278,4393.010185782778,38.31432185444445,50.02969598722222,51.128384571388885,28.997371122364555,0.0,0.0165773052777777,0.0032512736111111,2095.5994486125,798.709059818219,2025.0913508655556,8.05450889361111,2061.1452064016667,2498.6074130819443,25.25679569361111,25.296476922222222,25.322356110555557,25.24868745555555,0.0,0.0,0.0276327475,428.35654554416664,658.6385941055555,0.0,0.0,-39.68372505944445,131.43943929361112,112.77789332055556,170.2,133.6,142.0,177.8,,Hot Injection,1.3581569872222221,3380.584526303125,0,1553.2947829809357,0.0,0.0,0.0,0.0,7.082045134809879e-05,-0.0,0.0453430625751447,0.0
2024-12-14 12:00:00,376.7633600733334,2.4996198697222223,0.0055813013888888,0.0021337272222222,0.0945148661111111,409.7679072411111,469.7843282561111,2.934017824166667,19.83780806861111,1016.4612625611112,25.81277758527778,25.92687199138889,25.878307349722224,26.039550475277775,1.3496378988888889,0.0523955711111111,0.0064441811111111,1106.1973282825,1701.8318433127197,5.41129132111111,0.0,1008.8453315091666,25.9726704525,27.673151950277777,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0651057344444444,274.17520537055555,2054.087753404722,3898.039192204444,52.476526423888885,3901.623490881944,4403.837712175556,38.40308496583333,50.07764784444444,51.170372677222225,28.997371122364555,0.0,0.0164132277777777,0.0034310808333333,2095.549177291666,798.709059818219,2023.4126796380551,7.553419351111112,2059.21960988,2496.796537979445,25.25667390611111,25.295609066388888,25.321520266666667,25.249460351666663,0.0,0.0,0.0272752558333333,428.56212557944446,659.4635169222223,0.0,0.0,-40.50868965805556,130.95450858972222,112.56089556111112,170.2,133.6,142.0,177.8,,Hot Injection,1.3552192002777776,3393.6839936861106,0,1558.8291684803146,0.0,0.0,0.0,0.0,0.00010007501626342155,-0.0,0.04172988180102606,0.0
2024-12-14 13:00:00,376.98200952,2.4999548016666666,0.0055579597222222,0.0019112172222222,0.0948436225,410.58440211333334,469.5155465483333,2.9067427319444445,19.912989836666668,1015.3451372386112,25.81297055111111,25.926718445833338,25.878350453055557,26.039366894444445,1.341016346111111,0.0524038941666666,0.0062441786111111,1099.0604260025,1701.8318433127197,5.222178771944445,0.0,1008.4618862477778,25.98904121083333,27.666017464166664,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0649529633333333,273.56122437277776,2000.8203767925,3911.0128335633335,52.473041451111115,3914.6951837297224,4414.989870588333,38.48170747111111,50.139040358611105,51.23215664972222,28.997371122364555,0.0,0.0163386283333333,0.0033740502777777,2095.603325148333,798.709059818219,2022.3348880366664,6.831761496666667,2057.849887688056,2494.7108212544445,25.256255994444444,25.29470292638889,25.32066222611111,25.249453698333333,0.0,0.0,0.0274456213888888,428.07004952277777,658.3643880775,0.0,0.0,-40.08123421194444,131.57608948444445,111.96190092027776,170.2,133.6,142.0,177.8,,Hot Injection,1.3465743058333333,3407.0792313445836,0,1563.8078828761668,0.0,0.0,0.0,0.0,6.858334167570065e-05,-0.0,0.0510396768447712,0.0
2024-12-14 14:00:00,377.0014805347222,2.5002128261111114,0.0056499355555555,0.0020136616666666,0.095236405,409.7662641038888,469.8306624830555,2.9934398575,19.92211932722222,1014.2883756383334,25.812956096666667,25.92651492888889,25.87800950027778,26.039024793055553,1.3088697230555555,0.0529590119444444,0.0059402430555555,1102.074127255,1701.8318433127197,4.626089492499999,0.0,995.6654500758334,25.997912713888887,27.648129892777774,27.59541430318651,27.069124228919748,5.221138888888888e-05,0.04804603260665932,0.0648865433333333,273.12900222055555,1966.1081698775,3918.488840505556,52.42749419222222,3922.5308788341663,4421.675628533889,38.563615255833334,50.18895146527778,51.277877785277774,28.997371122364555,0.0,0.0164350458333333,0.0033036413888888,2095.5695879827776,798.709059818219,2019.2495588105555,7.1720280249999995,2055.355995095834,2491.879810446389,25.255772278888887,25.29375752111111,25.3198900475,25.24946712166667,0.0,0.0,0.0272912902777777,429.2228555180555,657.9687478036111,0.0,0.0,-39.78132774611111,131.97295180583333,111.54284515944444,170.2,133.6,142.0,177.8,,Hot Injection,1.314519658611111,3415.8136067940272,0,1566.6355136192176,0.0,0.0,0.0,0.0,8.821336077686162e-05,-0.0,0.02963702445639062,0.0
2024-12-14 15:00:00,377.3726741311426,2.4997760636111113,0.0056702466666666,0.0021819922222222,0.0951695533333333,409.9357792305556,469.1770634830556,2.9573380697222222,19.857286814166667,1013.0290834416668,25.81265160138889,25.92646642277778,25.87766784111111,26.03898393888889,1.2977300769444444,0.0527585866666666,0.0059563638888888,1104.6230764897225,1701.8318433127197,4.409647679166667,0.0,989.6475465127778,26.000748636666664,27.647916421111113,27.59541430318651,27.069124228919748,0.0,0.04804603260665932,0.0655718994444444,272.03397338444444,1958.1406869465118,3919.0847403908338,52.4456926025,3923.1043251975,4421.759040555,38.63041264972222,50.221340194722224,51.30474514722223,28.997371122364555,0.0,0.0161964688888888,0.0031917472222222,2095.5779290466667,798.709059818219,2015.6655477613888,7.252120813055555,2051.710204971389,2488.4755374755555,25.2477491,25.285870813888888,25.311846122777776,25.242082989166665,0.0,0.0,0.0273472627777777,428.6498155525,659.0781255719445,0.0,0.0,-39.32924981111111,131.96740593166666,111.42862983722222,170.2,133.6,142.0,177.8,,Hot Injection,1.303400323611111,3417.346191819931,0,1567.1474137239184,0.0,0.0,0.0,0.0,8.337829994703298e-05,-0.0,0.040564885810982484,0.0
