row_id,split,high_risk,predicted,predicted_probability,error_type,nerc_id,source_file,lowest_temperature_k,duration_days,spatial_coverage,yearly_max_heat_wave_intensity,yearly_max_heat_wave_duration,yearly_max_heat_wave_intensity_trend,yearly_max_heat_wave_duration_trend
139127,test,1,0,0.09202423,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def10_cleaned.csv,,15,31.3432835820896,315.342951455323,25,1.1684787864779764,6.0
139129,test,1,0,0.11611057,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,51,35.8208955223881,315.481252484713,75,3.0377060862780354,-14.0
139144,test,1,0,0.12819827,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,50,37.3134328358209,315.430625,76,2.965199468085018,-13.0
139160,test,1,0,0.12819827,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,34,47.5409836065574,315.481252484713,75,3.0377060862780354,-14.0
139170,test,1,0,0.34640807,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,4,13.5802469135802,315.778331468527,76,-0.1594681863209643,-11.0
139172,test,1,0,0.30439255,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def9_cleaned.csv,,2,27.1604938271605,315.481252484713,29,3.0377060862780354,0.0
139178,test,1,0,0.29089728,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def9_cleaned.csv,,3,20.3703703703704,315.778331468527,39,-0.1594681863209643,13.0
139185,test,1,0,0.023919336,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,59,1.23456790123457,315.481252484713,72,3.0377060862780354,-15.0
139192,test,1,0,0.12819827,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,33,39.4849785407725,315.778331468527,76,-0.1594681863209643,-11.0
139193,test,1,0,0.35059115,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def9_cleaned.csv,,14,87.1244635193133,315.778331468527,39,-0.1594681863209643,13.0
139194,test,1,0,0.14224668,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def9_cleaned.csv,,14,87.1244635193133,315.481252484713,29,3.0377060862780354,0.0
139196,test,1,0,0.14224668,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def9_cleaned.csv,,14,87.1244635193133,315.430625,29,2.965199468085018,0.0
139200,test,1,0,0.4425139,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,5,22.8070175438597,315.481252484713,72,3.0377060862780354,-15.0
139201,test,1,0,0.12819827,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,33,39.4849785407725,315.481252484713,75,3.0377060862780354,-14.0
139204,test,1,0,0.12819827,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,33,39.4849785407725,315.430625,76,2.965199468085018,-13.0
139213,test,1,0,0.35443282,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def9_cleaned.csv,,13,99.5555555555556,315.778331468527,39,-0.1594681863209643,13.0
139214,test,1,0,0.44896898,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def7_cleaned.csv,,7,22.8070175438597,315.778331468527,76,-0.1594681863209643,-12.0
139223,test,1,0,0.12819827,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def7_cleaned.csv,,53,43.5555555555556,315.778331468527,76,-0.1594681863209643,-12.0
139226,test,1,0,0.17772715,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def10_cleaned.csv,,11,47.1111111111111,315.342951455323,25,1.1684787864779764,6.0
139227,test,1,0,0.10683788,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,52,34.6666666666667,315.778331468527,76,-0.1594681863209643,-11.0
139231,test,1,0,0.3793328,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def7_cleaned.csv,,6,19.2982456140351,315.430625,72,2.965199468085018,-15.0
139237,test,1,0,0.10833298,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,54,35.1111111111111,315.481252484713,72,3.0377060862780354,-15.0
139239,test,1,0,0.06782685,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,54,30.6666666666667,315.481252484713,75,3.0377060862780354,-14.0
139242,test,1,0,0.35443282,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def1_cleaned.csv,,13,95.1111111111111,315.430625,39,3.183187500000031,17.0
139246,test,1,0,0.4767207,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def1_cleaned.csv,,12,95.1111111111111,315.481252484713,39,3.0377060862780354,11.0
139250,test,1,0,0.043413114,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,55,25.7777777777778,315.430625,76,2.965199468085018,-13.0
139253,test,1,0,0.11529422,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def10_cleaned.csv,,12,40.0,315.430625,28,3.183187500000031,8.0
139257,test,1,0,0.11529422,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def10_cleaned.csv,,12,42.6666666666667,315.481252484713,26,3.0377060862780354,5.0
139260,test,1,0,0.09961139,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def7_cleaned.csv,,54,34.6666666666667,315.430625,72,2.965199468085018,-15.0
139275,test,1,0,0.39553255,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,18,37.3417721518987,315.481252484713,75,3.0377060862780354,-14.0
139279,test,1,0,0.40825856,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def9_cleaned.csv,,4,43.859649122807,315.430625,29,2.965199468085018,0.0
139283,test,1,0,0.05221769,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def7_cleaned.csv,,22,9.91561181434599,315.430625,72,2.965199468085018,-15.0
139284,test,1,0,0.059801158,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,21,16.4556962025316,315.481252484713,72,3.0377060862780354,-15.0
139285,test,1,0,0.35559306,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def9_cleaned.csv,,6,58.1395348837209,315.481252484713,29,3.0377060862780354,0.0
139286,test,1,0,0.39553255,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,18,38.1856540084388,315.430625,76,2.965199468085018,-13.0
139288,test,1,0,0.39553255,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,18,36.4197530864198,315.430625,76,2.965199468085018,-13.0
139289,test,1,0,0.36933193,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def9_cleaned.csv,,2,24.6913580246914,315.778331468527,39,-0.1594681863209643,13.0
139301,test,1,0,0.43556756,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,17,54.320987654321,315.481252484713,75,3.0377060862780354,-14.0
139323,test,1,0,0.1489972,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,13,16.0493827160494,315.778331468527,76,-0.1594681863209643,-11.0
139333,test,1,0,0.40825856,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def9_cleaned.csv,,3,45.625,315.481252484713,29,3.0377060862780354,0.0
139374,test,1,0,0.15885535,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def7_cleaned.csv,,21,28.7234042553192,315.778331468527,76,-0.1594681863209643,-12.0
139388,test,1,0,0.26102257,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def9_cleaned.csv,,7,18.1818181818182,315.778331468527,39,-0.1594681863209643,13.0
139390,test,1,0,0.35559306,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def9_cleaned.csv,,5,52.2727272727273,315.430625,29,2.965199468085018,0.0
139392,test,1,0,0.323037,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def9_cleaned.csv,,7,52.2727272727273,315.481252484713,29,3.0377060862780354,0.0
139393,test,1,0,0.1734383,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def1_cleaned.csv,,3,18.1818181818182,315.778331468527,27,-0.1594681863209643,5.0
139404,test,1,0,0.30224642,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def1_cleaned.csv,,16,95.2127659574468,315.481252484713,39,3.0377060862780354,11.0
139405,test,1,0,0.035478618,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,27,23.4042553191489,315.481252484713,75,3.0377060862780354,-14.0
139406,test,1,0,0.30224642,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def1_cleaned.csv,,16,93.0851063829787,315.430625,39,3.183187500000031,17.0
139407,test,1,0,0.38239813,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def9_cleaned.csv,,2,38.5964912280702,315.430625,29,2.965199468085018,0.0
139408,test,1,0,0.37702158,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def7_cleaned.csv,,20,56.3829787234043,315.430625,72,2.965199468085018,-15.0
139410,test,1,0,0.37702158,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,20,59.0425531914894,315.481252484713,72,3.0377060862780354,-15.0
139411,test,1,0,0.031785276,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,27,22.8723404255319,315.430625,76,2.965199468085018,-13.0
139415,test,1,0,0.11678234,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,16,15.4320987654321,315.778331468527,76,-0.1594681863209643,-11.0
139416,test,1,0,0.37379956,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,16,34.5679012345679,315.430625,76,2.965199468085018,-13.0
139419,test,1,0,0.43556756,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,15,44.4444444444444,315.481252484713,75,3.0377060862780354,-14.0
139428,test,1,0,0.48588037,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,13,42.2818791946309,315.481252484713,72,3.0377060862780354,-15.0
139429,test,1,0,0.41647393,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,15,40.495867768595,315.481252484713,72,3.0377060862780354,-15.0
139431,test,1,0,0.21566129,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,12,15.625,315.481252484713,72,3.0377060862780354,-15.0
139441,test,1,0,0.3202063,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def10_cleaned.csv,,4,46.875,315.430625,28,3.183187500000031,8.0
139442,test,1,0,0.23003356,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def10_cleaned.csv,,4,29.5302013422819,315.430625,28,3.183187500000031,8.0
139450,test,1,0,0.43556756,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,16,39.6875,315.481252484713,75,3.0377060862780354,-14.0
139451,test,1,0,0.49577668,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,14,57.7181208053691,315.481252484713,75,3.0377060862780354,-14.0
139452,test,1,0,0.43556756,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def11_cleaned.csv,,16,40.9090909090909,315.481252484713,75,3.0377060862780354,-14.0
139455,test,1,0,0.21566129,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def7_cleaned.csv,,12,15.9375,315.430625,72,2.965199468085018,-15.0
139472,test,1,0,0.4080637,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,16,35.0,315.778331468527,76,-0.1594681863209643,-11.0
139482,test,1,0,0.43556756,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,16,39.6875,315.430625,76,2.965199468085018,-13.0
139484,test,1,0,0.49577668,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,14,57.7181208053691,315.430625,76,2.965199468085018,-13.0
139489,test,1,0,0.14520848,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def10_cleaned.csv,,4,24.1610738255034,315.481252484713,26,3.0377060862780354,5.0
139496,test,1,0,0.49577668,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,14,59.0604026845638,315.778331468527,76,-0.1594681863209643,-11.0
139501,test,1,0,0.04656151,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,26,15.4255319148936,315.778331468527,76,-0.1594681863209643,-11.0
139525,test,1,0,0.3202063,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def10_cleaned.csv,,4,59.7014925373134,315.430625,28,3.183187500000031,8.0
139526,test,1,0,0.11678234,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def7_cleaned.csv,,17,3.27868852459016,315.778331468527,76,-0.1594681863209643,-12.0
139529,test,1,0,0.25140157,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,17,29.8507462686567,315.481252484713,72,3.0377060862780354,-15.0
139532,test,1,0,0.11678234,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def11_cleaned.csv,,15,8.19672131147541,315.778331468527,76,-0.1594681863209643,-11.0
139537,test,1,0,0.116787486,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def10_cleaned.csv,,4,16.3934426229508,315.342951455323,25,1.1684787864779764,6.0
139595,test,1,0,0.4767207,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def1_cleaned.csv,,12,88.412017167382,315.430625,39,3.183187500000031,17.0
139597,test,1,0,0.06782685,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def11_cleaned.csv,,27,28.755364806867,315.430625,76,2.965199468085018,-13.0
139598,test,1,0,0.47627085,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def7_cleaned.csv,,14,57.9399141630901,315.481252484713,72,3.0377060862780354,-15.0
139599,test,1,0,0.49577668,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def7_cleaned.csv,,14,54.5064377682404,315.778331468527,76,-0.1594681863209643,-12.0
139603,test,1,0,0.11678234,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_pop\heat_wave_library_NERC_average_pop_def7_cleaned.csv,,17,17.910447761194,315.778331468527,76,-0.1594681863209643,-12.0
139609,test,1,0,0.47627085,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average\heat_wave_library_NERC_average_def7_cleaned.csv,,14,57.9399141630901,315.430625,72,2.965199468085018,-15.0
139612,test,1,0,0.4767207,false_negative,NERC,Data\cleaned_with_features\csv\heat_wave_library_NERC_average_area\heat_wave_library_NERC_average_area_def1_cleaned.csv,,12,87.9828326180258,315.481252484713,39,3.0377060862780354,11.0
